7.7,17.8,349.0,,130.0,2,3,9,90,90,384570,142470,9
8.0,14.3,707.0,,69.0,2,3,9,120,120,386040,141000,9
7.7,16.0,181.0,,19300.0,1,0,5,765,675,187965,187965,9
,27.8,,,,2,3,7,210,210,289650,237390,7
6.8,10.2,271.0,,3370.0,3,1,3,1320,120,106440,106440,1
8.1,25.5,373.0,,51.0,2,0,7,870,570,294630,232410,9
7.8,6.7,337.0,2.45,64.0,0,2,11,630,630,464310,62730,2
7.5,16.6,173.0,,15900.0,1,2,5,525,525,180525,180525,8
,15.2,291.0,10.24,,0,1,10,1395,45,416115,110925,9
7.8,19.0,329.0,,924.0,2,1,9,1140,300,368340,158700,8
7.0,22.0,220.0,,,1,1,6,1320,120,225960,225960,7
7.2,12.4,474.0,2.73,5.3,0,3,10,150,150,419190,107850,8
7.7,30.2,456.0,,980.0,2,1,8,1320,120,316680,210360,8
7.9,24.9,407.0,,58.0,2,0,8,810,630,339210,187830,9
7.2,19.2,274.0,2.61,1060.0,0,1,10,1200,240,400080,126960,9
7.9,18.1,575.0,,106.0,1,2,6,705,705,225345,225345,9
8.3,4.1,653.0,2.94,45.0,0,2,11,540,540,475740,51300,2
,26.6,,9.9,,1,3,6,255,255,260895,260895,7
7.3,26.1,448.0,,,2,3,8,30,30,349950,177090,7
8.0,23.4,,,5.2,2,3,9,285,285,361725,165315,7
7.4,27.9,448.0,,,2,2,7,540,540,284220,242820,7
7.6,13.1,310.0,,2260.0,1,0,4,750,690,166350,166350,9
7.0,24.7,688.0,,248.0,2,1,9,1110,330,355350,171690,9
8.0,15.3,257.0,2.86,3220.0,0,0,10,1005,435,412845,114195,2
6.8,16.9,83.0,,344.0,1,3,6,75,75,237675,237675,9
8.8,25.9,1800.0,,8.8,1,3,6,0,0,259200,259200,9
7.1,15.1,113.0,,310.0,0,3,10,90,90,397530,129510,9
7.6,18.9,376.0,,92.0,2,3,9,345,345,370425,156615,8
7.6,14.0,370.0,10.24,,0,0,10,975,465,431535,95505,9
,28.4,,10.91,,2,0,7,1005,435,287565,239475,8
7.6,20.9,337.0,,72.0,2,1,7,1380,60,290820,236220,8
7.0,16.8,122.0,,734.0,2,3,9,285,285,379005,148035,8
,18.2,,11.16,,2,1,9,1335,105,391575,135465,8
7.4,3.4,196.0,9.97,5150.0,0,0,12,750,690,522030,5010,2
,9.2,,14.53,,0,2,11,480,480,439680,87360,1
,7.6,,11.57,,0,1,11,1155,285,447555,79485,1
8.0,7.3,1220.0,2.43,10.0,0,2,10,420,420,412260,114780,9
8.0,17.8,624.0,1.77,109.0,0,0,10,750,690,399630,127410,9
6.6,18.3,117.0,,777.0,2,1,9,1380,60,362820,164220,8
7.4,26.4,413.0,,,2,2,8,555,555,327435,199605,8
7.5,18.6,447.0,,3380.0,1,0,6,780,660,221100,221100,8
7.3,12.8,354.0,4.88,721.0,0,0,10,810,630,435690,91350,8
,12.9,,9.97,,0,2,10,405,405,435285,91755,9
7.5,17.0,471.0,6.07,1300.0,3,3,3,60,60,121020,121020,9
8.3,22.7,415.0,,17.0,2,3,8,90,90,341370,185670,8
7.7,10.4,179.0,8.44,105000.0,0,0,10,990,450,438750,88290,9
,4.7,,9.96,,0,2,11,495,495,475695,51345,1
7.7,19.3,373.0,,98.0,2,0,9,735,705,369375,157665,9
7.4,4.7,220.0,12.87,15800.0,0,2,12,390,390,517350,9690,8
7.8,29.2,287.0,,7510.0,2,1,7,1290,150,296490,230550,8
7.1,20.0,561.0,1.33,366.0,0,1,10,1275,165,401595,125445,9
7.4,16.1,236.0,,558.0,1,2,6,435,435,236595,236595,8
7.4,5.2,52.0,0.74,2.6,0,0,11,825,615,451545,75495,1
7.7,17.9,559.0,,123.0,1,3,6,195,195,224835,224835,8
7.6,21.1,66.0,,16.0,2,0,8,915,525,334995,192045,9
7.6,16.5,79.0,,,2,0,7,1065,375,290505,236535,9
8.5,27.0,245.0,,3060.0,2,1,7,1305,135,284985,242055,8
7.7,9.9,313.0,,57.0,1,2,4,540,540,133020,133020,1
7.6,15.1,181.0,,30000.0,1,1,5,1410,30,190050,190050,9
7.3,12.8,159.0,,,0,0,10,870,570,438630,88410,9
7.8,19.5,257.0,,11000.0,2,0,9,720,720,378000,149040,8
7.2,6.5,105.0,2.55,997.0,0,2,11,525,525,478605,48435,9
6.8,27.7,260.0,,,2,2,7,540,540,279900,247140,6
,18.3,,10.13,,2,3,9,0,0,390240,136800,8
7.7,14.4,221.0,,2620.0,1,2,5,450,450,190530,190530,9
,9.2,,,,0,1,11,1320,120,447720,79320,9
7.5,27.4,510.0,6.06,1270.0,2,0,7,780,660,306060,220980,8
6.8,13.0,109.0,,563.0,2,1,7,1275,165,279195,247845,8
7.5,24.7,382.0,,,1,3,6,180,180,244980,244980,8
8.1,24.6,296.0,,2390.0,2,0,9,885,555,356565,170475,9
7.5,20.0,291.0,,3110.0,2,0,9,1050,390,381210,145830,8
7.4,19.0,291.0,,623.0,1,3,6,0,0,218880,218880,9
7.3,10.3,120.0,1.74,188.0,0,3,10,345,345,410745,116295,9
7.1,9.8,46.0,,145.0,3,2,3,645,645,121605,121605,1
7.6,23.1,355.0,,3310.0,1,0,6,990,450,237150,237150,8
7.3,10.8,288.0,2.98,15.0,0,2,10,420,420,438180,88860,9
7.9,18.0,392.0,,177.0,2,1,9,1110,330,384150,142890,7
7.0,24.8,237.0,,,1,1,6,1320,120,259080,259080,7
7.4,24.7,131.0,,339.0,2,3,7,180,180,302580,224460,8
,18.3,,10.12,,2,1,9,1350,90,390150,136890,8
7.6,23.8,333.0,,1940.0,1,2,6,450,450,235170,235170,8
,25.9,,10.49,,2,0,8,975,465,332175,194865,8
7.6,14.6,331.0,2.49,61.0,0,0,10,1035,405,417195,109845,9
,15.7,,9.85,,0,1,10,1260,180,408780,118260,9
7.3,7.2,183.0,5.41,13400.0,0,1,11,1320,120,447720,79320,1
7.2,22.5,322.0,,4160.0,2,2,8,540,540,331740,195300,8
7.6,16.8,87.0,,,2,3,8,15,15,315375,211665,9
7.5,15.3,310.0,,102.0,1,2,5,510,510,187710,187710,8
8.8,14.3,213.0,,19300.0,1,1,4,1140,300,142260,142260,1
7.2,27.6,370.0,,620.0,2,3,8,240,240,312720,214320,8
7.6,20.7,217.0,,,2,2,9,570,570,370650,156390,9
7.6,18.4,438.0,,1140.0,1,1,6,1425,15,226065,226065,8
6.8,17.5,87.0,,180.0,1,0,5,750,690,208110,208110,9
8.1,18.6,265.0,,174.0,1,2,5,660,660,213780,213780,9
7.1,15.0,127.0,2.34,829.0,0,3,10,255,255,429375,97665,8
8.9,13.1,225.0,,9080.0,3,0,3,990,450,129150,129150,2
7.5,18.5,445.0,,1550.0,1,3,6,90,90,223290,223290,8
,21.1,,,,1,0,6,900,540,235620,235620,8
7.1,23.3,352.0,,1260.0,1,1,6,1335,105,241815,241815,8
7.0,12.1,78.0,,173.0,1,1,4,1335,105,152535,152535,9
7.4,23.1,135.0,,31.0,2,0,9,930,510,352290,174750,9
7.8,3.7,466.0,2.53,76.0,0,3,11,210,210,479730,47310,1
7.7,25.4,285.0,,4340.0,1,1,6,1095,345,254535,254535,8
7.6,16.3,488.0,10.4,2900.0,0,2,10,690,690,431250,95790,9
7.1,13.5,656.0,1.07,260.0,0,3,10,225,225,416385,110655,9
8.2,26.8,285.0,,2540.0,2,1,7,1335,105,289335,237705,8
7.0,14.7,628.0,1.24,321.0,0,0,10,870,570,427110,99930,9
,18.4,,,,2,0,9,960,480,386880,140160,9
,27.2,,,,2,0,7,1065,375,267465,259575,7
7.1,9.7,162.0,,,0,2,11,630,630,448470,78570,9
7.4,18.2,234.0,,161.0,1,3,6,60,60,221820,221820,8
7.3,27.0,460.0,,837.0,2,3,8,210,210,317010,210030,7
7.7,23.6,407.0,,627.0,2,1,7,1215,225,303615,223425,8
7.6,9.3,208.0,4.18,538.0,0,3,11,270,270,452430,74610,1
6.9,28.0,256.0,,,2,3,8,150,150,318390,208650,7
7.2,14.5,146.0,,,0,3,10,60,60,429180,97860,9
7.3,11.6,67.0,0.53,26.0,0,0,10,1050,390,434490,92550,9
,6.8,,,,0,3,11,60,60,479580,47460,9
7.8,7.4,332.0,6.4,2600.0,0,3,11,60,60,449340,77700,1
7.2,12.7,240.0,2.29,2.5,0,3,10,120,120,424920,102120,9
,26.1,,9.86,,1,1,6,1290,150,248970,248970,1
7.5,22.4,267.0,,174.0,2,1,8,1350,90,316710,210330,8
7.5,5.2,80.0,2.97,246.0,0,0,11,795,645,452955,74085,1
,6.1,,10.61,,0,2,11,465,465,454065,72975,1
7.1,18.2,81.0,,223.0,1,0,5,1005,435,205485,205485,9
,6.2,,10.01,,0,1,11,1380,60,463620,63420,1
,17.9,,,,2,0,9,720,720,388080,138960,9
7.4,22.2,351.0,,,1,1,6,1215,225,230175,230175,8
,18.7,,9.64,,2,1,9,1260,180,387180,139860,8
7.4,28.6,470.0,,949.0,2,3,7,0,0,263520,263520,7
8.2,9.9,498.0,3.91,66.0,0,1,11,1230,210,456270,70770,1
7.3,24.3,132.0,,310.0,2,2,8,525,525,310125,216915,7
7.8,15.6,809.0,,78.0,2,2,9,405,405,389205,137835,8
,24.3,,,,1,2,6,675,675,241155,241155,8
6.8,18.3,634.0,,440.0,2,3,9,0,0,380160,146880,9
8.6,28.5,383.0,,1280.0,1,0,6,1020,420,250140,250140,9
7.2,15.8,652.0,1.08,264.0,0,0,10,945,495,415665,111375,9
8.1,31.1,117.0,,188.0,2,0,7,1065,375,273225,253815,9
8.0,14.7,445.0,6.09,1380.0,1,0,4,780,660,173580,173580,1
8.1,19.5,378.0,,36.0,1,0,6,900,540,242820,242820,9
7.2,14.5,107.0,,,0,0,10,900,540,424260,102780,9
,25.9,,,,1,2,6,690,690,249810,249810,8
7.2,16.6,341.0,,1760.0,1,1,5,1245,195,176925,176925,9
7.1,21.7,281.0,,2790.0,2,1,9,1335,105,362775,164265,7
7.9,21.6,202.0,,11500.0,1,2,5,645,645,210885,210885,9
7.6,15.8,430.0,,1250.0,3,3,3,30,30,120990,120990,8
8.9,27.0,266.0,,2350.0,2,1,7,1230,210,280590,246450,9
7.6,15.1,619.0,3.1,22.0,0,0,10,780,660,403980,123060,8
7.7,12.6,358.0,2.0,121.0,0,3,10,330,330,409290,117750,8
7.7,22.6,1000.0,,34.0,2,3,8,315,315,341595,185445,7
7.7,25.8,342.0,,108.0,2,3,7,90,90,303930,223110,8
6.8,10.3,281.0,,2950.0,3,3,3,165,165,108165,108165,1
7.5,21.3,518.0,,970.0,1,0,6,795,645,219675,219675,8
7.6,6.9,204.0,8.55,2600.0,0,1,11,1080,360,453240,73800,1
8.0,13.9,695.0,2.3,34.0,0,2,10,480,480,420960,106080,9
7.6,18.8,86.0,,,2,0,8,1005,435,314925,212115,9
7.3,11.7,403.0,,2520.0,1,1,4,1350,90,166950,166950,1
7.5,12.6,256.0,,,1,2,4,480,480,143040,143040,9
7.9,28.1,472.0,5.84,570.0,2,3,7,240,240,265200,261840,9
7.7,12.7,474.0,,86.0,2,3,9,210,210,378930,148110,9
8.3,11.6,237.0,,11200.0,1,3,4,195,195,136995,136995,1
8.0,25.4,384.0,,41.0,2,1,7,1140,300,297780,229260,8
8.4,31.4,251.0,,2700.0,2,0,7,900,540,265860,261180,1
8.0,29.7,343.0,,8760.0,2,0,8,1020,420,314940,212100,8
7.4,12.5,93.0,0.6,0.33,0,3,10,90,90,400410,126630,9
6.8,12.5,108.0,,814.0,2,3,8,330,330,309930,217110,8
7.2,6.5,726.0,2.78,6.7,0,1,11,1380,60,463620,63420,1
7.3,26.3,437.0,,1990.0,2,0,7,810,630,301770,225270,7
7.0,27.6,544.0,,559.0,2,2,7,615,615,269895,257145,8
7.5,27.8,523.0,,64.0,2,3,7,225,225,272385,254655,7
7.5,25.3,286.0,,2800.0,2,3,7,285,285,289725,237315,6
9.0,27.8,255.0,,2210.0,2,1,7,1170,270,296370,230670,9
8.6,25.4,251.0,,2210.0,2,2,8,675,675,317475,209565,9
7.7,20.4,356.0,,100.0,2,0,9,870,570,368070,158970,9
7.6,22.8,338.0,,,1,1,6,1155,285,228675,228675,9
7.2,10.3,45.0,,251.0,1,2,5,675,675,190755,190755,1
6.5,11.5,507.0,4.51,4100.0,0,2,10,555,555,436875,90165,6
8.2,14.1,243.0,,29600.0,1,0,4,960,480,166560,166560,1
8.1,23.7,384.0,,61.0,2,0,7,810,630,275850,251190,9
7.2,15.3,77.0,,1670.0,1,3,5,150,150,183030,183030,9
7.3,16.1,357.0,10.05,,0,2,10,360,360,407880,119160,9
8.0,4.8,405.0,3.19,63.0,0,0,11,840,600,477480,49560,1
7.7,19.5,395.0,,79.0,2,1,9,1350,90,374310,152730,7
7.7,11.5,328.0,,74.0,3,3,3,210,210,98130,98130,9
8.0,7.3,277.0,4.54,218.0,0,1,11,1275,165,441915,85125,1
6.7,12.7,61.0,,564.0,1,1,5,1335,105,194295,194295,9
6.8,27.0,265.0,,,2,1,8,1230,210,335310,191730,6
7.6,23.1,606.0,,93.0,1,2,5,480,480,210720,210720,7
7.9,6.6,414.0,6.15,1530.0,0,1,11,1230,210,473550,53490,1
7.1,3.6,54.0,0.84,71.0,0,1,11,1275,165,467835,59205,1
7.3,3.8,51.0,0.75,3.0,0,3,11,150,150,449430,77610,1
,13.5,,,,0,3,10,240,240,438000,89040,9
6.9,14.4,108.0,,1960.0,2,2,8,435,435,320115,206925,8
7.8,23.6,304.0,,,2,1,9,1140,300,362580,164460,8
6.7,12.8,58.0,,758.0,1,3,5,195,195,191715,191715,9
7.9,24.4,526.0,,69.0,2,1,7,1320,120,295080,231960,8
7.3,17.2,593.0,,508.0,0,3,10,165,165,396165,130875,9
,28.0,,9.37,,2,2,7,540,540,288540,238500,7
7.3,22.5,336.0,,,2,1,9,1170,270,385650,141390,7
7.5,7.7,177.0,5.9,15800.0,0,0,11,765,675,445725,81315,1
7.7,28.4,547.0,5.79,445.0,2,3,7,30,30,280830,246210,9
7.5,11.6,92.0,0.6,0.24,0,2,10,525,525,400845,126195,9
7.4,12.5,319.0,,,1,2,4,660,660,143220,143220,9
7.0,17.2,128.0,2.33,822.0,0,2,10,390,390,406470,120570,8
7.0,11.0,629.0,1.31,357.0,0,2,10,420,420,425220,101820,9
8.2,21.5,472.0,,119.0,1,0,5,825,615,209625,209625,1
8.4,27.5,227.0,,,2,1,7,1320,120,299400,227640,8
9.1,27.2,259.0,,2330.0,2,0,7,960,480,294720,232320,2
6.9,5.9,332.0,1.9,713.0,0,2,11,480,480,464160,62880,1
7.5,13.5,363.0,,170.0,1,3,5,300,300,175980,175980,9
8.0,12.8,320.0,,,1,2,4,660,660,173460,173460,9
7.7,15.4,319.0,3.15,52.0,0,0,10,720,720,421200,105840,9
,13.6,,,,0,1,10,1140,300,407220,119820,9
7.5,17.9,250.0,,,1,1,5,1410,30,200130,200130,9
7.8,13.7,377.0,2.36,232.0,0,2,10,660,660,421140,105900,9
6.9,15.5,546.0,1.53,7.3,0,3,10,180,180,430740,96300,6
7.4,12.5,78.0,,1160.0,3,3,3,180,180,118260,118260,9
,16.4,,,,1,3,5,0,0,188640,188640,8
7.0,25.2,242.0,,,1,3,6,60,60,260700,260700,7
7.6,12.9,292.0,3.48,571.0,0,2,10,390,390,435270,91770,8
9.7,30.0,269.0,,1680.0,2,1,8,1125,315,349605,177435,4
8.6,17.7,328.0,,64.0,1,0,4,900,540,152100,152100,2
7.4,14.8,505.0,2.82,8.0,0,0,10,750,690,408270,118770,9
8.3,12.5,527.0,3.58,24.0,0,2,10,615,615,426855,100185,9
7.8,21.2,402.0,,125.0,2,1,9,1320,120,362760,164280,7
7.5,21.6,351.0,,60.0,2,2,9,570,570,359130,167910,8
7.3,11.7,123.0,1.99,347.0,0,2,10,615,615,435495,91545,9
,24.1,,,,1,3,6,345,345,242265,242265,8
8.0,4.2,132.0,,,0,2,12,630,630,517590,9450,1
8.9,15.4,294.0,,2260.0,0,3,10,30,30,396030,131010,9
6.9,19.5,316.0,,1430.0,1,2,5,450,450,204930,204930,9
8.4,3.6,614.0,3.49,16.0,0,2,12,600,600,483000,44040,2
7.2,8.1,68.0,0.43,19.0,0,1,10,1200,240,413040,114000,1
7.5,10.4,86.0,,670.0,1,3,4,150,150,135510,135510,9
8.4,21.6,261.0,,3000.0,1,3,6,30,30,218910,218910,8
7.3,5.8,55.0,0.75,3.0,0,1,11,1110,330,457590,69450,1
,26.2,,,,2,0,8,990,450,324990,202050,7
7.9,12.3,237.0,,16900.0,1,0,4,810,630,164970,164970,9
7.3,6.2,61.0,0.71,1.8,0,1,12,1230,210,486510,40530,1
7.0,14.0,106.0,,971.0,2,1,7,1200,240,299280,227760,8
7.6,7.3,847.0,2.31,35.0,0,2,11,390,390,452550,74490,9
7.1,24.0,305.0,,2140.0,1,1,5,1260,180,218700,218700,8
6.6,17.2,117.0,,632.0,2,1,9,1365,75,364245,162795,8
7.8,13.2,370.0,2.35,229.0,0,1,10,1230,210,418830,108210,9
7.0,13.4,110.0,,829.0,2,3,8,0,0,306720,220320,8
,5.6,,10.04,,0,1,11,1170,270,472050,54990,1
7.4,7.2,105.0,2.56,1010.0,0,0,11,795,645,477435,49605,1
7.4,25.2,116.0,,199.0,2,3,7,285,285,265245,261795,7
6.9,28.0,252.0,,,2,0,8,720,720,324720,202320,7
8.3,11.3,552.0,3.53,19.0,0,3,10,150,150,419190,107850,9
7.7,26.4,408.0,,,1,0,6,915,525,260115,260115,8
7.5,14.4,89.0,,,2,3,8,165,165,334245,192795,9
8.3,23.0,357.0,,42.0,1,0,5,900,540,212580,212580,9
7.3,10.8,75.0,,1370.0,1,3,5,210,210,174450,174450,1
7.6,23.6,373.0,,142.0,2,0,7,720,720,290160,236880,8
7.9,18.2,460.0,,93.0,2,1,9,1215,225,364095,162945,9
7.3,17.6,117.0,,455.0,2,2,9,540,540,364860,162180,8
7.6,6.6,237.0,,,0,1,12,1290,150,505290,21750,1
7.1,20.5,273.0,,,0,2,10,600,600,398040,129000,7
7.2,18.6,71.0,,14.0,2,1,9,1245,195,368445,158595,8
7.1,13.6,113.0,,82.0,2,1,9,1365,75,394485,132555,9
7.2,25.0,541.0,,409.0,2,2,7,465,465,298545,228495,8
8.6,30.5,337.0,,3490.0,2,0,7,990,450,304830,222210,2
7.7,27.8,524.0,5.98,986.0,2,1,7,1290,150,306570,220470,8
7.2,20.7,64.0,,25.0,2,0,7,765,675,290205,236835,9
7.6,13.2,375.0,3.09,20.0,0,0,10,1050,390,418650,108390,9
7.3,15.2,260.0,,,1,3,4,210,210,168690,168690,8
,18.1,,,,1,3,5,60,60,180060,180060,8
8.0,10.2,264.0,4.77,267.0,0,3,10,135,135,433575,93465,1
,7.6,159.0,14.87,,0,0,11,810,630,447210,79830,1
7.5,7.8,81.0,2.77,196.0,0,2,11,630,630,455670,71370,1
7.6,25.3,421.0,,,2,0,8,975,465,337935,189105,8
7.5,24.6,436.0,,809.0,2,3,9,150,150,361590,165450,7
7.8,8.1,195.0,5.28,5100.0,0,1,11,1080,360,446040,81000,1
6.9,15.2,80.0,,162.0,1,3,4,30,30,154110,154110,9
8.2,10.7,386.0,3.95,73.0,0,1,12,1140,300,487860,39180,9
7.4,13.3,68.0,,1250.0,1,2,5,690,690,176370,176370,9
7.4,15.6,315.0,,104.0,1,3,5,330,330,186090,186090,8
7.6,12.7,610.0,2.95,604.0,0,0,10,960,480,418560,108480,9
7.6,19.4,272.0,,,1,0,5,990,450,185310,185310,9
6.4,16.1,106.0,,938.0,2,3,8,45,45,341325,185715,8
,5.0,,10.0,,0,3,11,75,75,473835,53205,1
7.0,17.3,128.0,,45.0,2,1,9,1350,90,367110,159930,9
7.8,22.2,580.0,,103.0,1,2,5,630,630,209430,209430,8
7.2,21.0,670.0,,237.0,2,1,9,1260,180,372780,154260,9
7.6,11.6,91.0,,0.58,2,2,9,450,450,367650,159390,9
7.8,7.4,558.0,3.7,9.0,0,0,11,780,660,447180,79860,1
6.8,19.2,76.0,,955.0,1,1,5,1260,180,202860,202860,9
7.6,12.1,122.0,1.93,302.0,0,1,10,1260,180,426060,100980,1
8.0,24.4,621.0,,131.0,1,0,5,840,600,218280,218280,9
7.8,6.4,318.0,,424.0,3,2,2,690,690,79890,79890,2
7.3,18.1,69.0,,16.0,2,0,9,885,555,366645,160395,9
8.0,14.7,365.0,1.82,119.0,0,0,10,930,510,409890,117150,1
7.6,22.5,410.0,,272.0,2,2,9,480,480,360480,166560,8
7.4,20.3,86.0,,775.0,1,3,6,75,75,236235,236235,8
7.6,20.7,217.0,,,2,2,9,480,480,370560,156480,8
7.6,16.9,909.0,2.22,26.0,0,1,10,1200,240,431760,95280,8
7.3,21.8,127.0,,42.0,2,0,8,1050,390,339450,187590,9
7.8,19.5,166.0,,14900.0,1,1,5,1080,360,205560,205560,9
7.9,24.1,270.0,,174.0,2,0,8,930,510,317730,209310,9
7.8,7.2,336.0,2.44,63.0,0,3,11,240,240,465360,61680,1
6.8,24.9,112.0,,91.0,2,3,7,345,345,272505,254535,7
8.1,25.1,300.0,,6980.0,2,1,9,1170,270,355410,171630,8
7.5,25.8,354.0,5.95,886.0,2,0,8,1020,420,336540,190500,8
7.4,26.6,421.0,,,2,0,8,1050,390,326490,200550,8
8.1,9.4,435.0,,,3,3,3,181,181,99541,99541,1
7.1,22.8,128.0,,55.0,2,1,7,1410,30,306690,220350,8
7.2,16.5,204.0,,,0,1,10,1200,240,413040,114000,8
6.9,26.8,546.0,,553.0,2,2,7,390,390,269670,257370,8
7.5,13.9,501.0,2.92,12.0,0,1,10,1140,300,407220,119820,9
6.9,12.3,227.0,4.22,550.0,0,1,10,1230,210,427470,99570,9
7.4,15.5,333.0,,66.0,2,3,9,195,195,390435,136605,9
7.4,6.1,60.0,0.73,2.3,0,2,12,555,555,488715,38325,1
7.2,14.1,196.0,,,0,3,10,0,0,436320,90720,8
7.7,10.4,193.0,,39200.0,1,3,4,60,60,171420,171420,9
7.6,9.4,102.0,2.53,175.0,0,0,10,1005,435,435885,91155,9
7.0,8.0,52.0,,66.0,1,3,4,45,45,162765,162765,9
7.6,22.9,345.0,6.31,2200.0,1,0,6,750,690,234030,234030,8
7.2,15.3,577.0,1.3,352.0,0,3,10,165,165,403365,123675,9
7.7,20.3,280.0,,2820.0,2,3,9,45,45,362925,164115,8
8.0,22.8,845.0,,34.0,1,3,6,45,45,254925,254925,8
,8.4,,15.13,,0,2,11,600,600,442680,84360,1
8.4,22.0,283.0,,2230.0,1,1,6,1425,15,254865,254865,8
6.7,21.7,567.0,,380.0,2,3,8,300,300,337260,189780,8
7.5,20.6,147.0,,37400.0,1,3,5,60,60,205980,205980,8
8.3,13.0,899.0,1.6,67.0,0,1,10,1125,315,417285,109755,1
7.3,2.4,60.0,0.7,1.5,0,1,11,1125,315,482085,44955,1
7.1,19.9,210.0,,,1,3,5,210,210,206130,206130,7
,27.5,,9.78,,2,1,7,1395,45,263475,263475,7
7.6,13.7,533.0,3.09,19.0,0,0,10,990,450,425790,101250,9
,24.8,,10.45,,2,3,8,150,150,339990,187050,8
7.0,18.6,115.0,,64.0,2,2,8,480,480,333120,193920,8
8.1,11.5,315.0,3.48,571.0,0,2,10,420,420,419460,107580,9
7.2,11.3,110.0,2.14,97.0,0,1,10,1365,75,423285,103755,9
6.7,19.0,62.0,,59.0,1,2,6,525,525,259725,259725,8
7.7,14.1,589.0,,50.0,2,2,9,405,405,374805,152235,8
6.6,14.2,67.0,,437.0,1,3,5,240,240,196080,196080,9
,13.2,,10.14,,0,0,10,945,495,422865,104175,9
7.6,28.0,436.0,,,2,1,8,1080,360,319320,207720,8
7.6,24.9,509.0,,830.0,2,1,9,1095,345,355335,171705,8
7.7,27.8,127.0,,118.0,2,3,7,255,255,286815,240225,8
7.7,6.3,280.0,7.8,1510.0,0,0,12,990,450,486270,40770,1
8.9,13.9,486.0,5.98,986.0,1,1,4,1320,120,142440,142440,2
7.4,4.1,235.0,14.44,26900.0,0,2,12,465,465,520305,6735,1
7.3,16.7,188.0,,1630.0,1,2,6,540,540,223740,223740,9
,4.2,,9.95,,0,3,11,90,90,479610,47430,1
7.3,22.0,310.0,,,2,3,9,60,60,388860,138180,7
7.2,27.9,433.0,,,2,0,7,840,600,283080,243960,7
7.0,6.8,260.0,2.4,1140.0,0,1,11,1275,165,450555,76485,1
7.3,11.8,194.0,,,0,1,11,1380,60,443460,83580,9
7.6,15.8,79.0,,1140.0,1,2,6,585,585,228105,228105,9
7.7,5.3,667.0,3.15,24.0,0,2,11,420,420,474180,52860,1
7.2,20.6,64.0,,25.0,2,0,7,735,705,290175,236865,9
7.3,11.9,235.0,,384.0,1,3,5,180,180,190260,190260,9
7.5,21.8,155.0,,38500.0,1,3,5,0,0,208800,208800,8
6.7,22.2,101.0,,135.0,1,0,5,870,570,213990,213990,9
7.5,27.8,499.0,,,2,1,7,1200,240,296400,230640,8
8.0,19.6,449.0,,131.0,1,0,5,825,615,208185,208185,1
7.6,13.9,360.0,,52.0,2,2,9,420,420,386340,140700,9
6.9,13.8,120.0,,71.0,2,3,9,210,210,393330,133710,9
,20.4,394.0,,1090.0,2,1,9,1380,60,391620,135420,8
7.7,16.7,506.0,,789.0,2,2,9,375,375,379095,147945,8
8.8,23.9,242.0,,2630.0,1,1,6,1395,45,233235,233235,8
7.1,6.5,105.0,,1400.0,1,3,5,120,120,180120,180120,9
7.6,22.3,259.0,,7470.0,1,0,6,735,705,244095,244095,8
7.8,3.3,406.0,2.48,69.0,0,2,11,465,465,481425,45615,1
7.5,25.6,125.0,,122.0,2,2,7,360,360,281160,245880,7
7.7,12.8,263.0,3.51,3510.0,0,0,10,885,555,432885,94155,9
7.7,25.2,546.0,6.0,1050.0,2,2,8,390,390,345990,181050,8
7.1,9.6,59.0,2.13,421.0,0,0,10,765,675,437085,89955,9
6.4,15.3,334.0,1.54,6.6,0,2,10,480,480,423840,103200,0
6.9,15.5,50.0,,134.0,1,2,6,645,645,244005,244005,9
7.4,9.0,83.0,,787.0,3,2,3,690,690,127410,127410,1
7.4,27.8,465.0,,,2,3,7,195,195,291075,235965,7
,13.2,,,,0,3,10,150,150,427830,99210,9
7.4,26.5,427.0,,,2,0,8,1050,390,325050,201990,8
8.0,26.4,923.0,,29.0,2,1,7,1125,315,281925,245115,9
8.8,22.3,285.0,,2260.0,1,2,6,690,690,257010,257010,1
7.1,24.5,342.0,,1380.0,1,3,6,30,30,234750,234750,8
7.7,17.3,575.0,3.01,659.0,0,2,10,660,660,399540,127500,8
8.2,3.8,434.0,3.73,39.0,0,3,11,90,90,459450,67590,2
,4.0,,10.03,,0,2,12,615,615,483015,44025,1
8.5,21.6,615.0,,78.0,1,1,6,1320,120,228840,228840,9
7.0,19.1,320.0,,1760.0,1,2,5,480,480,183360,183360,9
7.1,19.0,227.0,,7480.0,1,3,5,90,90,197370,197370,8
7.5,20.6,305.0,,2460.0,2,2,8,435,435,348915,178125,7
7.0,22.2,129.0,,131.0,1,3,6,270,270,247950,247950,8
8.8,13.3,411.0,,1340.0,1,0,4,1050,390,134970,134970,1
7.6,22.3,374.0,6.47,2910.0,1,1,5,1110,330,208470,208470,8
7.0,9.9,85.0,,365.0,1,1,4,1095,345,166695,166695,1
8.0,3.6,261.0,4.19,5600.0,0,0,11,1065,375,476265,50775,2
8.1,6.0,145.0,,,0,1,12,1200,240,513840,13200,1
7.3,12.1,67.0,0.44,19.0,0,0,10,1005,435,417165,109875,1
7.7,5.9,204.0,4.47,2770.0,0,2,11,420,420,449700,77340,1
8.1,26.7,965.0,,31.0,1,3,6,150,150,260790,260790,7
8.5,4.6,918.0,2.25,49.0,0,1,11,1110,330,480630,46410,2
7.6,17.2,92.0,,,2,1,8,1200,240,343920,183120,9
